loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets
2906,2,0,0,73,295,1,92,56,22,205,40,0,323
2907,5,1,0,75,200,5,506,214,133,186,96,0,629
2908,0,1,0,55,211,3,40,33,19,169,38,1,259
2909,3,0,1,48,136,3,255,124,67,178,48,0,417
2910,5,1,0,3,9,7,199,7,6,12,2,1,27
2911,3,0,0,87,210,4,167,188,26,315,88,1,617
2912,1,1,0,15,63,1,497,29,19,58,13,0,119
2913,4,1,1,3,10,8,462,15,0,13,3,0,31
2914,3,1,1,97,360,7,262,174,182,220,98,0,674
2915,1,0,0,82,215,0,192,41,110,179,66,1,396
2916,3,1,1,3,14,1,524,6,6,11,4,0,27
2917,2,0,0,15,54,4,302,50,27,42,18,0,137
2918,1,1,1,63,180,4,422,120,86,189,45,0,440
2919,1,1,0,87,281,2,409,217,55,259,79,0,610
2920,1,1,0,2,11,1,2,3,1,12,5,0,21
2921,3,1,0,55,120,2,64,80,110,197,55,1,442
2922,0,1,1,94,235,5,89,252,158,267,83,1,760
2923,0,0,1,83,197,7,486,134,74,174,89,0,471
2924,0,0,0,38,112,3,134,46,28,81,59,1,214
2925,2,1,1,61,178,2,371,80,82,129,54,0,345
2926,3,0,1,38,144,3,76,31,62,86,42,1,221
2927,4,0,0,92,319,2,598,270,118,192,86,0,666
2928,5,0,1,39,152,4,536,106,11,149,36,0,302
2929,4,0,1,9,41,2,215,11,7,40,15,1,73
2930,3,1,0,85,245,9,60,253,87,308,43,1,691
2931,4,0,1,47,125,0,391,3,49,144,70,0,266
2932,1,1,1,26,88,6,210,25,42,101,30,1,198
2933,0,0,0,94,229,8,89,11,175,219,88,1,493
2934,3,0,1,67,187,6,48,43,37,191,49,1,320
2935,2,1,1,21,78,0,204,19,31,43,31,0,124
2936,2,1,0,66,210,9,358,79,70,256,96,0,501
2937,1,1,1,20,51,7,341,60,0,45,12,0,117
2938,2,1,0,57,195,9,27,79,15,194,85,1,373
2939,1,0,1,68,200,8,426,117,131,168,90,0,506
2940,1,0,1,94,338,9,528,260,186,205,124,0,775
2941,0,0,0,63,142,5,455,91,119,205,34,0,449
2942,2,1,1,36,73,9,488,18,52,89,56,0,215
2943,2,0,0,92,248,9,532,195,21,220,59,0,495
2944,0,1,0,19,79,1,254,40,38,56,17,0,151
2945,1,1,1,83,259,3,511,229,64,322,126,0,741
2946,5,0,1,36,117,0,349,63,53,100,42,0,258
2947,1,1,1,32,94,9,530,36,64,100,48,0,248
2948,1,0,1,54,114,2,407,46,8,187,39,0,280
2949,0,0,1,83,334,4,183,189,89,287,122,1,687
2950,4,1,1,19,52,8,49,2,0,63,20,1,85
2951,4,0,0,2,12,1,546,4,0,13,6,0,23
2952,4,1,0,77,312,9,86,144,38,235,75,1,492
2953,5,1,0,67,189,5,108,101,50,246,90,1,487
2954,0,1,1,16,36,0,464,23,7,32,12,0,74
2955,0,0,1,10,29,8,173,22,6,21,12,1,61
2956,3,1,0,34,95,5,354,7,13,72,22,0,114
2957,1,0,0,70,225,0,251,151,87,210,95,0,543
2958,5,0,0,92,215,2,550,134,117,245,68,0,564
2959,5,0,0,88,239,1,346,125,55,178,119,0,477
2960,1,1,1,8,18,3,493,30,13,19,14,0,76
2961,3,1,0,54,196,7,251,141,42,158,45,0,386
2962,1,0,0,7,23,1,46,5,7,26,9,1,47
2963,5,1,1,88,188,6,240,114,8,180,49,1,351
2964,2,1,0,29,87,9,592,51,56,68,40,0,215
2965,1,1,1,78,204,2,270,11,117,229,113,0,470
2966,4,1,1,33,110,7,574,15,38,98,37,0,188
2967,4,0,0,37,123,3,253,83,25,120,45,0,273
2968,2,0,0,95,342,4,349,107,76,245,59,0,487
2969,4,0,0,43,155,6,139,90,69,149,44,1,352
2970,5,1,0,66,245,3,321,131,135,230,48,0,544
2971,2,1,0,61,183,6,572,100,119,158,75,0,452
2972,2,0,0,47,182,3,192,130,50,99,58,1,337
2973,0,0,0,46,183,2,318,124,59,165,40,0,388
2974,5,0,0,73,155,8,158,79,65,221,84,1,449
2975,5,1,0,50,136,1,122,79,45,117,70,1,311
2976,3,1,1,92,306,9,573,229,176,190,90,0,685
2977,5,1,0,30,97,6,310,30,38,83,35,0,186
2978,1,1,1,34,129,9,246,90,36,136,29,1,291
2979,1,1,1,32,69,3,441,44,66,112,39,0,261
2980,3,0,0,19,79,2,454,10,29,46,10,0,95
2981,1,0,0,70,148,3,79,27,83,214,82,1,406
2982,5,0,0,43,166,8,155,28,25,104,56,1,213
2983,0,0,1,24,87,9,315,69,0,81,34,0,184
2984,4,0,1,62,214,4,84,166,82,148,57,1,453
2985,0,0,0,62,248,7,328,162,29,178,64,0,433
2986,3,0,0,29,109,7,565,37,46,63,42,0,188
2987,2,0,0,16,50,0,379,11,14,55,9,0,89
2988,1,0,1,91,187,6,389,240,115,348,90,0,793
2989,5,1,1,63,135,4,336,131,55,191,81,0,458
2990,1,1,0,29,63,9,537,41,42,120,43,0,246
2991,3,1,0,21,82,5,257,37,14,59,13,0,123
2992,2,0,0,3,14,4,24,4,3,15,7,1,29
2993,0,1,1,35,90,6,231,84,10,86,19,1,199
2994,4,1,1,84,211,6,176,63,27,277,127,1,494
2995,4,0,0,24,82,1,475,7,38,101,26,0,172
2996,1,1,1,69,177,9,177,67,132,190,93,1,482
2997,4,1,1,68,195,7,382,94,53,142,73,0,362
2998,5,1,0,81,174,5,34,197,132,222,98,1,649
2999,3,0,1,66,236,5,265,189,28,185,67,0,469
3000,1,1,1,97,254,0,40,157,184,292,118,1,751
3001,2,0,0,49,107,6,22,80,29,104,59,1,272
3002,4,0,1,33,104,3,583,3,23,81,20,0,127
3003,3,0,1,41,125,7,46,34,11,116,38,1,199
3004,0,0,1,51,199,0,561,6,8,162,62,0,238
3005,5,0,1,62,216,5,399,158,5,169,38,0,370
3006,0,0,0,91,269,3,329,46,143,266,50,0,505
3007,3,0,0,9,28,6,59,16,10,37,10,1,73
3008,2,1,0,69,267,4,130,208,83,242,42,1,575
3009,4,1,0,9,30,8,117,15,10,39,7,1,71
3010,2,0,0,17,49,2,596,44,1,59,24,0,128
3011,0,1,0,11,36,7,390,37,17,44,8,0,106
3012,5,0,0,73,225,7,47,152,12,158,107,1,429
3013,4,1,0,22,67,1,239,24,0,93,29,1,146
3014,4,0,1,23,77,3,164,41,30,87,30,1,188
3015,4,0,0,73,159,1,10,109,143,146,58,1,456
3016,3,1,0,91,361,2,131,221,146,326,88,1,781
3017,5,1,0,31,97,5,189,21,5,69,28,1,123
3018,4,1,1,55,136,5,475,17,31,156,71,0,275
3019,4,1,0,1,3,2,65,0,4,3,2,1,9
3020,2,1,1,10,42,4,255,2,11,24,14,0,51
3021,4,0,1,80,293,4,157,68,67,211,110,1,456
3022,3,1,0,53,121,3,280,9,9,190,73,0,281
3023,4,1,0,16,69,9,196,31,11,69,20,1,131
3024,0,1,0,33,111,7,537,38,21,97,27,0,183
3025,4,1,1,58,129,2,155,74,59,162,71,1,366
3026,0,0,1,25,94,9,251,14,13,68,16,0,111
3027,4,1,1,57,204,4,525,118,79,207,85,0,489
3028,1,1,1,19,39,8,254,35,8,61,15,0,119
3029,0,1,1,18,49,8,100,20,15,47,15,1,97
3030,5,1,0,88,340,4,553,226,119,319,101,0,765
3031,1,1,1,74,185,6,103,210,47,244,100,1,601
3032,3,0,0,3,12,2,92,15,2,15,6,1,38
3033,1,0,0,61,187,9,373,147,81,157,42,0,427
3034,0,0,1,29,68,4,198,39,11,119,43,1,212
3035,1,1,0,9,23,2,558,19,19,24,6,0,68
3036,4,0,1,37,140,9,177,11,46,88,29,1,174
3037,4,1,1,85,279,5,248,119,99,195,85,1,498
3038,4,1,1,62,236,2,0,163,116,246,70,1,595
3039,2,0,1,0,5,5,183,2,2,3,3,1,10
3040,1,0,0,22,55,9,84,18,25,81,31,1,155
3041,3,1,0,87,349,4,594,172,56,274,98,0,600
3042,3,1,0,59,145,4,192,68,35,176,61,1,340
3043,5,1,1,74,254,1,307,130,136,288,49,0,603
3044,3,1,0,7,21,7,401,8,0,17,4,0,29
3045,2,1,1,69,194,9,590,140,39,219,40,0,438
3046,2,1,1,48,143,4,508,45,35,170,31,0,281
3047,4,0,1,18,71,9,296,7,23,46,25,0,101
3048,4,0,1,24,59,6,121,26,22,86,34,1,168
3049,2,0,1,68,146,9,195,100,88,137,102,1,427
3050,3,0,0,37,95,2,304,110,73,74,33,0,290
3051,3,0,0,82,323,1,209,228,126,321,87,0,762
3052,0,0,1,0,3,3,552,6,0,1,2,0,9
3053,2,1,1,17,64,7,593,57,36,60,16,0,169
3054,2,1,1,90,327,6,574,40,97,309,66,0,512
3055,3,1,1,1,2,2,86,9,2,9,1,1,21
3056,5,0,0,61,178,1,290,55,109,221,86,0,471
3057,2,1,0,59,232,6,210,91,95,121,34,1,341
3058,3,0,1,76,253,2,223,137,71,205,92,1,505
3059,0,0,1,18,64,3,161,50,22,69,26,1,167
3060,4,1,0,17,53,0,532,28,33,68,24,0,153
3061,2,1,1,31,93,8,596,100,9,118,49,0,276
3062,0,1,1,93,257,0,432,226,156,201,93,0,676
3063,0,0,1,33,136,7,1,104,1,84,27,1,216
3064,5,0,0,42,155,1,401,42,63,168,41,0,314
3065,2,1,0,18,37,6,202,50,15,51,13,1,129
3066,3,1,0,90,192,5,442,184,99,192,136,0,611
3067,1,1,0,20,47,0,455,12,25,64,32,0,133
3068,1,1,0,17,68,0,534,40,23,55,14,0,132
3069,5,0,1,85,181,5,94,189,32,243,120,1,584
3070,3,0,1,95,194,1,363,168,22,358,52,0,600
3071,3,0,0,92,200,4,349,197,67,357,100,0,721
3072,4,1,1,78,229,6,438,110,121,196,54,0,481
3073,5,1,0,8,17,1,224,28,18,19,7,1,72
3074,5,1,0,51,143,7,555,43,16,109,74,0,242
3075,3,0,1,12,51,9,4,18,13,26,8,1,65
3076,2,0,1,14,35,5,232,33,14,51,11,1,109
3077,3,0,1,32,82,2,284,43,47,65,37,0,192
3078,3,0,0,76,284,1,147,73,95,198,113,0,479
3079,4,1,0,69,196,6,552,48,32,194,76,0,350
3080,1,1,1,58,128,0,68,100,22,134,49,1,305
3081,3,1,1,80,286,4,147,45,147,291,68,1,551
3082,4,0,0,37,111,9,567,39,11,133,32,0,215
3083,5,1,1,82,173,5,97,135,145,242,79,1,601
3084,4,0,0,95,191,9,498,65,137,200,127,0,529
3085,1,1,1,81,260,9,230,229,110,329,80,1,748
3086,4,0,0,23,96,7,56,56,26,58,23,1,163
3087,3,0,0,59,237,8,418,42,34,163,68,0,307
3088,3,1,0,48,127,4,159,30,34,179,72,1,315
3089,3,1,0,93,219,3,271,45,86,241,105,0,477
3090,2,0,0,55,202,3,112,59,43,209,49,1,360
3091,1,0,1,48,122,9,304,42,1,119,74,0,236
3092,4,1,1,84,203,7,149,109,106,284,54,1,553
3093,5,1,0,12,50,5,478,17,7,41,7,0,72
3094,3,0,0,57,209,7,176,118,48,145,77,1,388
3095,4,0,1,39,101,5,427,120,59,161,44,0,384
3096,3,0,0,72,182,3,518,105,88,277,84,0,554
3097,1,0,1,69,190,7,438,73,0,240,36,0,349
3098,5,0,1,51,179,7,246,147,79,131,40,1,397
3099,2,1,0,64,138,0,171,109,114,204,60,1,487
3100,3,1,0,26,103,1,560,53,47,64,29,0,193
3101,1,1,1,14,41,1,64,26,7,40,24,1,97
3102,0,0,1,83,250,9,257,131,51,236,71,0,489
3103,1,1,1,50,204,5,312,23,26,162,32,0,243
3104,2,1,1,62,190,2,114,73,18,188,39,1,318
3105,5,0,0,11,26,1,72,18,1,25,6,1,50
3106,0,0,0,54,113,5,166,151,74,215,75,1,515
3107,3,0,1,88,195,9,48,87,92,250,60,1,489
3108,1,1,1,76,169,1,297,38,127,171,85,0,421
3109,4,1,1,38,107,3,491,6,47,100,30,0,183
3110,0,0,1,5,15,5,100,16,11,19,3,1,49
3111,5,0,1,71,184,7,513,67,82,197,58,0,404
3112,0,1,1,50,151,1,375,154,88,125,29,0,396
3113,1,1,0,60,179,8,24,32,120,189,34,1,375
3114,4,0,0,9,33,3,393,25,13,35,15,0,88
3115,1,1,1,54,134,3,191,102,37,182,42,1,363
3116,5,0,1,32,95,3,259,36,29,80,22,0,167
3117,4,0,0,13,46,7,92,19,11,27,20,1,77
3118,2,1,0,56,183,8,232,110,9,120,67,1,306
3119,4,1,0,96,291,3,292,277,167,355,90,0,889
3120,5,1,0,81,228,1,159,56,143,281,55,1,535
3121,4,0,1,3,9,1,327,1,5,15,7,0,28
3122,4,0,0,17,58,0,162,22,33,51,25,0,131
3123,1,1,1,95,244,6,300,137,140,351,67,0,695
3124,5,1,0,16,59,8,66,36,24,60,13,1,133
3125,0,0,1,31,94,6,56,99,48,91,19,1,257
3126,5,0,0,7,20,7,290,13,15,18,9,0,55
3127,5,0,1,80,286,1,185,166,30,191,68,0,455
3128,1,1,1,3,14,8,317,5,1,11,5,0,22
3129,5,0,1,8,23,3,364,10,12,32,9,0,63
3130,3,1,0,69,276,3,283,90,76,193,63,0,422
3131,1,0,1,0,1,8,559,4,1,1,2,0,8
3132,2,0,0,29,70,6,204,33,0,69,15,1,117
3133,4,0,0,5,20,7,388,16,3,16,4,0,39
3134,3,1,0,16,54,0,122,49,0,34,23,0,106
3135,3,1,1,82,267,3,446,151,84,267,125,0,627
3136,3,0,0,72,172,9,17,178,140,267,95,1,680
3137,2,1,1,65,199,2,401,89,122,136,82,0,429
3138,1,0,1,15,57,7,454,40,15,61,18,0,134
3139,3,1,1,1,3,4,215,4,2,7,2,1,15
3140,1,0,1,36,85,5,370,53,47,119,38,0,257
3141,5,0,1,11,37,3,107,39,13,32,11,1,95
3142,5,1,1,29,106,5,584,62,37,120,41,0,260
3143,1,0,1,0,1,9,582,5,1,0,0,0,6
3144,2,1,1,79,244,2,295,56,143,270,65,0,534
3145,1,1,1,87,226,1,457,83,116,175,78,0,452
3146,5,0,1,40,82,1,86,88,46,102,60,1,296
3147,5,1,1,39,108,8,456,18,30,105,30,0,183
3148,3,1,0,81,254,5,153,240,146,201,57,1,644
3149,3,1,0,73,249,3,16,11,8,180,90,1,289
3150,3,0,0,19,74,2,403,8,40,79,13,0,140
3151,3,0,0,12,29,3,453,23,20,33,20,0,96
3152,0,1,0,67,232,0,321,79,73,228,94,0,474
3153,0,0,1,23,88,4,552,51,47,71,15,0,184
3154,3,1,1,36,91,5,1,79,28,146,50,1,303
3155,3,1,1,75,290,4,59,69,61,216,42,1,388
3156,1,1,0,30,63,7,234,89,26,62,18,1,195
3157,0,1,1,84,197,4,404,254,100,305,103,0,762
3158,3,1,1,36,134,7,362,49,4,121,53,0,227
3159,3,0,0,82,308,8,299,207,141,202,85,0,635
3160,1,0,0,14,51,1,19,43,22,39,16,0,120
3161,2,1,0,76,191,7,249,187,133,238,69,1,627
3162,1,0,1,92,207,5,143,142,27,229,56,1,454
3163,3,1,1,97,264,4,250,223,159,363,66,0,811
3164,4,1,0,22,77,8,93,0,2,73,30,1,105
3165,2,0,1,73,148,3,188,199,0,282,67,1,548
3166,5,0,0,31,115,7,545,61,15,89,26,0,191
3167,2,0,0,53,187,0,82,126,10,149,81,0,366
3168,5,1,0,22,72,5,57,27,29,58,13,1,127
3169,1,1,1,85,272,7,515,81,134,233,59,0,507
3170,1,1,0,94,257,7,68,186,166,296,84,1,732
3171,0,0,0,82,195,7,374,6,122,271,107,0,506
3172,5,1,0,90,236,4,35,59,153,350,107,1,669
3173,2,0,1,44,123,0,55,64,69,145,65,1,343
3174,5,1,0,74,172,2,210,92,35,154,98,1,379
3175,4,0,0,83,175,1,398,68,43,283,80,0,474
3176,4,1,1,29,79,8,108,30,38,105,31,1,204
3177,3,0,1,47,128,8,101,58,41,161,36,1,296
3178,5,1,1,56,137,6,118,40,104,148,68,1,360
3179,0,1,0,55,210,1,397,31,68,197,55,0,351
3180,4,0,0,30,119,6,383,0,11,72,29,1,112
3181,4,1,1,78,312,7,463,150,88,173,89,0,500
3182,4,1,0,48,111,2,36,17,40,152,25,1,234
3183,2,1,1,27,80,4,393,76,19,94,43,0,232
3184,2,1,0,62,236,8,445,149,40,160,70,0,419
3185,5,0,0,61,222,8,329,4,39,228,80,0,351
3186,0,1,0,57,230,7,281,23,81,146,58,0,308
3187,1,0,0,79,293,1,372,83,51,208,54,0,396
3188,5,0,1,69,198,1,400,170,29,153,45,0,397
3189,1,1,0,12,41,6,487,17,12,39,8,0,76
3190,3,0,1,21,77,3,0,43,38,70,12,1,163
3191,1,0,0,72,158,1,355,221,129,250,43,0,643
3192,0,0,1,51,130,5,272,43,25,177,71,0,316
3193,5,0,1,75,161,0,363,12,148,155,39,0,354
3194,0,1,0,48,104,7,426,17,11,154,48,0,230
3195,5,1,1,58,120,5,380,115,53,135,73,0,376
3196,0,0,0,12,24,0,385,35,8,51,13,0,107
3197,5,1,1,92,228,2,462,125,102,220,66,0,513
3198,3,1,0,50,169,8,468,93,55,114,38,0,300
3199,0,0,0,29,108,3,204,36,46,111,18,1,211
3200,3,1,1,82,202,5,496,230,105,173,112,0,620
3201,0,1,0,10,26,8,48,5,12,26,6,1,49
3202,5,1,1,46,128,2,417,84,89,180,28,0,381
3203,5,1,1,90,339,1,265,6,139,233,123,0,501
3204,2,1,0,51,106,2,347,147,35,184,32,0,398
3205,3,0,0,45,106,0,326,93,23,143,52,0,311
3206,0,1,0,63,244,2,254,28,11,224,96,0,359
3207,4,0,1,30,112,9,564,88,50,118,41,0,297
3208,4,0,0,44,122,2,106,109,2,137,68,1,316
3209,5,0,0,5,15,4,350,14,1,12,3,0,30
3210,5,1,1,74,162,3,234,90,103,246,83,1,522
3211,4,0,0,10,23,3,572,17,21,24,9,0,71
3212,2,0,0,49,162,5,545,122,90,111,57,0,380
3213,1,1,1,41,160,6,492,5,4,99,40,1,148
3214,4,0,0,1,9,8,244,8,1,5,1,1,15
3215,2,0,1,38,127,4,252,38,16,153,34,0,241
3216,5,1,0,37,146,5,537,12,5,141,36,0,194
3217,0,1,1,67,210,8,545,175,56,211,66,0,508
3218,4,1,1,68,238,4,377,189,60,213,63,0,525
3219,1,0,0,61,180,9,130,131,13,227,92,1,463
3220,3,0,1,87,222,5,587,234,108,332,95,0,769
3221,0,1,1,55,191,3,244,44,64,196,58,1,362
3222,4,1,1,50,180,4,55,5,38,103,34,1,180
3223,4,0,0,72,172,1,240,89,76,176,36,1,377
3224,5,0,0,63,157,6,144,12,79,228,79,1,398
3225,3,0,0,60,146,6,267,13,91,205,88,0,397
3226,5,1,1,22,62,9,213,65,21,49,26,1,161
3227,0,1,0,23,68,4,290,41,8,58,26,0,133
3228,2,0,1,25,82,9,68,50,45,56,21,1,172
3229,5,1,0,28,73,2,113,24,35,111,17,1,187
3230,4,0,1,59,133,1,101,108,20,202,39,1,369
3231,3,0,0,13,51,8,387,3,4,42,17,0,66
3232,2,0,0,63,138,6,277,47,120,248,39,0,454
3233,4,1,0,0,4,4,276,6,1,1,3,0,11
3234,1,1,0,97,231,7,387,272,37,293,82,0,684
3235,4,0,0,53,113,5,174,19,24,198,56,1,297
3236,4,0,0,10,41,2,409,29,23,38,17,0,107
3237,4,0,1,67,199,8,138,97,62,265,57,1,481
3238,3,0,1,78,250,1,6,224,73,241,66,0,604
3239,3,1,1,39,136,9,83,20,23,155,38,1,236
3240,2,0,0,12,44,9,263,5,23,25,14,0,67
3241,4,1,1,14,29,9,71,17,23,43,10,1,93
3242,1,0,0,19,39,5,79,28,21,78,25,1,152
3243,1,1,0,86,299,8,597,172,79,284,111,0,646
3244,3,1,1,69,251,4,425,207,53,157,86,0,503
3245,1,1,0,84,312,7,378,198,134,219,53,0,604
3246,2,1,1,52,145,2,424,11,4,128,54,0,197
3247,3,0,1,8,22,2,508,30,6,17,5,0,58
3248,0,0,0,52,181,3,325,122,30,127,48,0,327
3249,2,0,0,40,165,1,471,66,45,102,58,0,271
3250,2,1,0,73,221,6,395,82,39,150,94,0,365
3251,4,0,0,10,30,0,264,23,5,44,11,0,83
3252,4,0,1,61,142,4,49,39,123,162,57,1,381
3253,4,0,1,1,6,1,497,4,4,3,4,0,15
3254,3,0,0,72,285,3,91,201,79,233,72,1,585
3255,5,1,0,20,51,5,533,50,33,67,16,0,166
3256,5,0,0,38,88,4,215,7,64,96,55,1,222
3257,4,0,1,25,101,7,371,62,37,53,40,0,192
3258,0,1,1,18,66,1,104,50,16,39,30,0,135
3259,4,1,0,62,145,2,237,24,37,183,65,1,309
3260,5,1,1,12,48,1,48,22,9,37,13,0,81
3261,0,1,1,26,60,5,347,42,0,84,23,0,149
3262,2,1,1,80,284,6,16,234,161,174,43,1,612
3263,3,1,0,88,264,6,338,54,0,310,52,0,416
3264,5,1,1,6,18,5,63,13,10,28,9,1,60
3265,4,1,1,59,209,2,508,8,72,220,61,0,361
3266,4,1,1,22,91,0,571,38,3,68,35,0,144
3267,4,0,1,58,167,5,307,154,32,218,39,0,443
3268,2,1,1,77,222,2,271,82,53,176,81,0,392
3269,3,0,1,93,254,8,146,170,136,290,101,1,697
3270,3,1,1,16,61,9,136,16,29,41,13,1,99
3271,3,1,1,56,138,5,438,118,44,151,84,0,397
3272,3,0,0,26,91,4,219,71,35,74,15,1,195
3273,3,0,1,38,80,3,231,38,74,149,59,1,320
3274,1,1,0,8,31,8,278,24,4,28,12,0,68
3275,0,0,0,89,208,9,278,60,62,334,56,0,512
3276,0,0,0,44,178,6,142,29,2,153,33,1,217
3277,2,1,0,76,166,2,451,175,63,201,117,0,556
3278,4,0,1,64,185,4,53,166,95,197,62,1,520
3279,5,1,0,96,263,5,364,53,29,222,140,0,444
3280,1,0,0,72,263,8,205,23,24,221,39,1,307
3281,3,0,1,41,163,4,271,58,37,125,58,0,278
3282,2,1,1,96,343,7,454,125,149,344,61,0,679
3283,5,1,0,9,36,9,558,33,12,35,11,0,91
3284,3,0,1,84,215,9,341,54,88,237,91,0,470
3285,0,1,1,92,352,7,292,94,118,302,58,0,572
3286,3,0,1,51,200,6,132,151,0,169,59,1,379
3287,1,1,1,85,335,8,258,184,115,312,59,0,670
3288,3,0,1,46,139,5,247,105,7,95,24,1,231
3289,4,1,0,42,95,8,432,25,24,148,44,0,241
3290,1,0,1,52,190,5,484,51,18,200,65,0,334
3291,5,1,1,82,316,4,305,190,103,217,91,0,601
3292,1,0,1,52,192,8,388,122,8,167,35,0,332
3293,3,1,1,92,318,4,317,228,58,291,114,0,691
3294,0,1,1,6,21,1,218,6,8,25,5,0,44
3295,0,1,0,36,145,4,90,60,57,92,46,1,255
3296,4,0,0,29,60,1,70,87,41,85,28,1,241
3297,3,1,1,58,210,1,502,48,89,170,76,0,383
3298,2,1,1,66,152,5,38,100,12,215,85,1,412
3299,5,1,0,50,114,2,358,82,51,111,56,0,300
3300,0,1,0,17,64,5,295,31,32,46,17,0,126
3301,5,0,1,34,82,9,294,45,64,71,45,0,225
3302,3,0,1,13,38,6,311,7,20,45,21,0,93
3303,3,1,0,18,55,3,499,31,31,52,10,0,124
3304,5,0,0,90,183,9,197,11,3,239,107,1,360
3305,0,1,1,59,156,8,156,130,108,188,88,1,514
3306,5,1,0,1,2,3,96,5,3,9,2,1,19
3307,1,0,0,6,20,4,470,10,9,26,11,0,56
3308,0,1,0,31,87,7,497,31,64,100,33,0,228
3309,1,1,0,56,184,9,286,142,30,153,60,0,385
3310,5,1,0,83,231,7,304,251,165,242,48,0,706
3311,0,1,1,39,125,3,499,38,7,91,27,0,163
3312,2,0,0,76,261,1,463,23,84,163,67,0,337
3313,0,0,0,73,227,6,425,90,48,199,71,0,408
3314,2,0,0,21,85,8,36,19,8,49,15,1,91
3315,4,0,1,4,20,2,195,18,6,17,3,1,44
3316,1,1,0,27,112,9,131,37,38,56,31,1,162
3317,5,1,0,7,19,0,115,7,17,26,7,1,57
3318,5,0,1,88,201,2,151,53,114,279,90,1,536
3319,1,1,0,46,140,1,189,125,79,174,36,1,414
3320,1,0,0,14,43,5,115,9,6,36,15,1,66
3321,3,1,0,24,78,5,125,74,19,65,22,1,180
3322,4,0,1,16,43,6,153,18,24,44,16,1,102
3323,5,0,1,42,115,9,334,60,73,149,43,0,325
3324,2,1,0,0,0,9,219,1,0,1,3,1,5
3325,4,1,1,6,18,2,53,8,3,26,12,1,49
3326,3,0,0,13,29,1,467,21,4,34,14,0,73
3327,0,1,1,75,166,6,173,222,40,287,64,1,613
3328,5,0,1,70,210,0,501,100,17,201,72,0,390
3329,4,0,0,8,20,7,243,3,1,17,10,1,31
3330,1,0,0,61,169,5,414,102,42,244,85,0,473
3331,3,0,0,17,38,5,530,47,11,50,21,0,129
3332,5,0,0,42,150,1,101,3,54,172,24,0,253
3333,0,1,0,89,261,2,218,159,11,349,57,1,576
3334,2,0,1,7,20,9,67,1,12,31,13,1,57
3335,0,0,1,44,117,5,193,46,7,159,36,1,248
3336,2,0,1,92,224,6,205,41,169,244,115,1,569
3337,5,0,0,67,262,7,22,206,98,168,94,1,566
3338,2,0,0,1,6,3,435,9,4,2,1,0,16
3339,5,0,1,17,64,0,322,43,2,36,17,0,98
3340,4,0,1,42,161,2,213,55,75,128,57,1,315
3341,4,1,1,10,38,7,285,10,9,20,9,0,48
3342,1,0,1,8,27,4,513,30,5,30,8,0,73
3343,0,0,0,29,101,8,322,14,50,69,16,0,149
3344,1,0,1,19,60,7,599,25,22,41,22,0,110
3345,0,1,0,19,44,0,159,41,13,78,12,1,144
3346,4,0,0,92,330,8,69,207,56,319,72,1,654
3347,2,1,0,95,368,2,301,4,31,235,118,0,388
3348,4,0,0,12,24,8,403,7,13,51,9,0,80
3349,2,1,0,45,143,9,297,83,60,138,68,0,349
3350,3,1,1,39,130,4,370,20,55,129,61,0,265
3351,4,1,1,10,25,2,66,34,3,39,14,1,90
3352,5,1,0,77,275,7,557,234,125,169,106,0,634
3353,2,1,0,64,147,7,101,137,66,232,33,1,468
3354,0,1,0,20,85,1,137,17,23,80,20,0,140
3355,3,1,0,53,173,3,582,59,78,200,31,0,368
3356,4,0,0,49,152,3,92,68,81,133,67,1,349
3357,2,1,1,37,74,4,121,98,75,138,21,1,332
3358,5,0,0,0,1,2,422,4,3,1,1,0,9
3359,4,0,0,56,144,4,392,24,101,174,39,0,338
3360,5,1,0,81,204,0,237,85,143,194,78,1,500
3361,5,0,1,24,52,3,376,68,8,69,13,0,158
3362,1,0,0,19,78,2,517,47,29,46,29,0,151
3363,4,1,0,37,105,9,133,48,16,142,23,1,229
3364,1,0,1,50,160,2,224,111,34,204,46,1,395
3365,3,1,1,76,241,9,190,68,51,174,41,1,334
3366,3,1,1,52,140,1,295,42,28,190,49,0,309
3367,2,1,0,27,107,0,535,50,32,112,14,0,208
3368,4,0,0,69,280,2,550,57,71,257,97,0,482
3369,1,0,1,6,22,1,109,14,10,28,9,0,61
3370,5,0,1,32,125,4,460,99,43,107,46,0,295
3371,1,0,1,66,173,6,44,56,56,178,77,1,367
3372,4,0,1,68,268,5,581,84,94,169,95,0,442
3373,0,0,1,91,242,4,300,203,7,323,54,0,587
3374,2,0,0,73,196,4,490,36,130,196,59,0,421
3375,3,0,1,78,309,9,92,74,84,157,60,1,375
3376,5,0,1,14,38,0,448,15,10,39,10,0,74
3377,1,0,1,65,185,2,498,88,59,177,61,0,385
3378,3,1,0,36,111,1,23,59,40,93,44,0,236
3379,1,1,1,25,51,2,113,49,15,58,26,1,148
3380,3,0,0,11,26,3,433,39,19,35,18,0,111
3381,4,1,0,32,102,7,243,32,45,108,45,1,230
3382,3,0,0,32,106,6,457,55,16,74,30,0,175
3383,5,0,1,22,65,3,164,20,13,92,19,1,144
3384,0,1,0,17,66,1,449,22,37,40,22,0,121
